category,subcategory,product_name,price
Paint,Abro Spray Paint,Abro Spray Paint Dark Blue,24
Paint,Abro Spray Paint,Abro Spray Paint Dark Brown,24
Paint,Abro Spray Paint,Abro Spray Paint Dark Green,24
Paint,Abro Spray Paint,Abro Spray Paint Fire Red,24
Paint,Abro Spray Paint,Abro Spray Paint Flat White,24
Paint,Abro Spray Paint,Abro Spray Paint Gloss White,36
Paint,Abro Spray Paint,Abro Spray Paint Green Fluorescent,36
Paint,Abro Spray Paint,Abro Spray Paint Irish Green,24
Paint,Abro Spray Paint,Abro Spray Paint Light Blue,24
Paint,Abro Spray Paint,Abro Spray Paint Light Green,24
Paint,Abro Spray Paint,Abro Spray Paint Matte Black,36
Paint,Abro Spray Paint,Abro Spray Paint Orange Fluorescent,36
Paint,Abro Spray Paint,Abro Spray Paint Pink Fluorescent,36
Paint,Abro Spray Paint,Abro Spray Paint Red Primer,36
Paint,Abro Spray Paint,Abro Spray Paint Yellow,24
Paint,Kaleidoscope,Kaleidoscope Penetrating Liquid,210.00
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Aircraft Blue,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Battleship Grey,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Black,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Blue Green,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Bright Orange,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Buckingham Green,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Caterpillar Yellow,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Delta Green,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Elfin Green,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Ferguson Grey,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Hazard Yellow,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Orange,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon International Red,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Admiralty Grey,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Machinery Green,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Pacific Blue,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Regatta,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Signal Red,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Sky Blue,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon White,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Aluminium,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Grey Phosphate,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Red Oxide,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Universal Red,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Universal Yellow,275
Paint,Kaleidoscope,Kaleidoscope Industrial Coatings Gallon Yellow,275
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Avalon,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Bluestone,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Bright Orange,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Bucco Green,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Buckingham,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Candy Pink,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Cascade Blue,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Delta Green,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Dove Grey,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Golden Brown,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Golden Yellow,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Hedge Blue,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Hibiscus Yellow,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Honey Mustard,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Ivory,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Ocean Spray,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Off White,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Post Office Red,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Rasberry,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Roof Green,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Roof Red,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Sandalwood,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Soft Grey,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Spanish Brown,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Standard Cream,240
Paint,Kaleidoscope,Kaleidoscope 2000 Weatherproof Gloss Paint Gallon Turkish Brown,240
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Avalon,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Blossom,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Blue Ice,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Bluestone,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Brick Red,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Butterscotch,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Cascade Blue,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Charcoal Grey,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Cinnamon,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Clay Pot,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Clear Lilac,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Concrete,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Coral,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Coral Sands,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Delta Green,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Eggplant,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Hedge Blue,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Hibiscus Yellow,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Honey,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Icicle,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Ivory,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Lagoon,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Magnolia,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Maize,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Mushroom,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Olive Garden,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Passion,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Pumpkin Pie,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Silversand,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Soft Grey,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Squash,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Standard Cream,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Terra Cotta,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Tobacco,210
Paint,Kaleidoscope,Kaleidoscope 2001 Premium Flat Emulsion Paint Gallon Turkish Brown,210
Welding & Fabrication,Welding Rods,Elarc Welding Electrodes 12g,145.00
Welding & Fabrication,Welding Rods,Elarc Welding Electrodes 10g,135.00
Welding & Fabrication,Welding Rods,GeKa Laser B 47 Low Hydrogen Welding Electrode 10g,220.00
Welding & Fabrication,Welding Rods,GeKa Laser B 47 Low Hydrogen Welding Electrode 10g,220.00
Welding & Fabrication,Welding Rods,Lincoln Electric Welding Rods 12g E6013,245.00
Welding & Fabrication,Welding Rods,Hilco Welding Rods 10g E6013,255.00
Cordage & Chains,Twine & String,Hunter Cloth Rope 20m,20.00
Cordage & Chains,Rope,"Polypropylene Rope 1 lb 3/16""",25
Cordage & Chains,Rope,"Polypropylene Rope 1 lb 1/4""",25
Cordage & Chains,Rope,"Polypropylene Rope 1 lb 5/16""",25
Cordage & Chains,Rope,"Polypropylene Rope 1 lb 3/8""",25
Cordage & Chains,Rope,"Polypropylene Rope 1 lb 1/2""",25
Cordage & Chains,Rope,"Polypropylene Rope 1 lb 5/8""",25
Cordage & Chains,Binders,Truper Ratchet Tie Down 2″ x 9m,175.00
Cordage & Chains,Binders,Ingco Ratchet Straps 3Tx6M,110.00
Cordage & Chains,Twine & String,Sturdex Agri Twine 427ft,20.00
Cordage & Chains,Twine & String,Rotoplastics Poly Twine 3353ft,90.00
Cordage & Chains,Twine & String,Rotoplastics Poly Twine 1500ft,45.00
Lumber,,2″x2″ Lumber 10' Dressed,53
Lumber,,2″x2″ Lumber 12' Dressed,64
Lumber,,2″x2″ Lumber 14' Dressed,75
Lumber,,2″x2″ Lumber 16' Dressed,85
Lumber,,2″x2″ Lumber 10' Rough,53
Lumber,,2″x2″ Lumber 12' Rough,64
Lumber,,2″x2″ Lumber 14' Rough,75
Lumber,,2″x2″ Lumber 16' Rough,85
Lumber,,2″x4″ Lumber 10' Rough,107
Lumber,,2″x4″ Lumber 12' Rough,128
Lumber,,2″x4″ Lumber 14' Rough,149
Lumber,,2″x4″ Lumber 16' Rough,158
Lumber,,2″x4″ Lumber 10' Dressed,107
Lumber,,2″x4″ Lumber 12' Dressed,128
Lumber,,2″x4″ Lumber 14' Dressed,149
Lumber,,2″x4″ Lumber 16' Dressed,158
Lumber,,1″x3″ White Pine 8' Dressed,40
Lumber,,1″x3″ White Pine 10' Dressed,45
Lumber,,1″x3″ White Pine 12' Dressed,50
Lumber,,2″x12″Lumber 10' Rough,400
Lumber,,2″x12″Lumber 12' Rough,480
Lumber,,2″x12″Lumber 14' Rough,560
Lumber,,2″x12″Lumber 16' Rough,640
Lumber,,1″x4″ Lumber 10' Dressed,53
Lumber,,1″x4″ Lumber 12' Dressed,64
Lumber,,1″x4″ Lumber 14' Dressed,75
Lumber,,1″x4″ Lumber 16' Dressed,85
Lumber,,1″x4″ Lumber 10' Rough,53
Lumber,,1″x4″ Lumber 12' Rough,64
Lumber,,1″x4″ Lumber 14' Rough,75
Lumber,,1″x4″ Lumber 16' Rough,85
Lumber,,1″x6″ Flooring Board 10' Rough,110
Lumber,,1″x6″ Flooring Board 12' Rough,132
Lumber,,1″x8″ Lumber 10' Dressed,120
Lumber,,1″x8″ Lumber 12' Dressed,144
Lumber,,1″x10″ Lumber 10' Rough,150
Lumber,,1″x10″ Lumber 12' Rough,180
Lumber,,1″x10″ Lumber 14' Rough,210
Lumber,,1″x10″ Lumber 16' Rough,266
Lumber,,1″x10″ Lumber 10' Dressed,150
Lumber,,1″x10″ Lumber 12' Dressed,180
Lumber,,2″x6″ Lumber 10' Dressed,180
Lumber,,2″x6″ Lumber 12' Dressed,216
Lumber,,2″x6″ Lumber 14' Dressed,252
Lumber,,2″x6″ Lumber 16' Dressed,288
Lumber,,2″x6″ Lumber 10' Rough,180
Lumber,,2″x6″ Lumber 12' Rough,216
Lumber,,2″x6″ Lumber 14' Rough,252
Lumber,,2″x6″ Lumber 16' Rough,288
Lumber,Ply,"Construction Ply (½” ⅝” ¾”) 4′ x 8′ Sheet 1/2""",185
Lumber,Ply,"Construction Ply (½” ⅝” ¾”) 4′ x 8′ Sheet 5/8""",210
Lumber,Ply,"Construction Ply (½” ⅝” ¾”) 4′ x 8′ Sheet 3/4""",260
Lumber,Ply,"Plain Ply (³⁄₁₆” ¼” ⅜” ½” ⅝” ¾”) 4′ x 8′ Sheet 3/16""",135
Lumber,Ply,"Plain Ply (³⁄₁₆” ¼” ⅜” ½” ⅝” ¾”) 4′ x 8′ Sheet 1/4""",150
Lumber,Ply,"Plain Ply (³⁄₁₆” ¼” ⅜” ½” ⅝” ¾”) 4′ x 8′ Sheet 3/8""",210
Lumber,Ply,"Plain Ply (³⁄₁₆” ¼” ⅜” ½” ⅝” ¾”) 4′ x 8′ Sheet 1/2""",260
Lumber,Ply,"Plain Ply (³⁄₁₆” ¼” ⅜” ½” ⅝” ¾”) 4′ x 8′ Sheet 5/8""",320
Lumber,Ply,"Plain Ply (³⁄₁₆” ¼” ⅜” ½” ⅝” ¾”) 4′ x 8′ Sheet 3/4""",375
Fasteners,Nails,"P.P Wire Nails 1lb 1""",20
Fasteners,Nails,"P.P Wire Nails 1lb 1½""",20
Fasteners,Nails,"P.P Wire Nails 1lb 2""",12
Fasteners,Nails,"P.P Wire Nails 1lb 2½""",12
Fasteners,Nails,"P.P Wire Nails 1lb 3""",12
Fasteners,Nails,"P.P Wire Nails 1lb 4""",12
Masonry,Thin Set & Grout,Micro Milling Premium 3600 Thin Set,99.00
Masonry,Blocks&Bricks,4″x8″x16″ Concrete Block Pallet,1269
Masonry,Blocks&Bricks,4″x8″x16″ Concrete Block Singular,6.95
Masonry,Concrete Mix,TCL Eco Cement 42.5kg,59.00
Electrical,Switches,Volteck Vertical Switch,12.00
Electrical,Switches,Volteck Surface Duplex Switch,15.00
Electrical,Switches,2×4 Switch Cover Plate 2 Gang,20.00
Electrical,Electrical Fittings,PVC 2″x4″ Electrical Can Blank Cover Plate,3.00
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Amaretto,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Antique,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Beige,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Black,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Buff,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Caramel,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Charcoal,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Chocolate,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Champagne,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Cinnamon,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Jade,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Mocha,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Natural Grey,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Pewter,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Platinum,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Salmon,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Sand,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Sapphire,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Sea Shell,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Silver,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Straw,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Sun Glow,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb Terracotta,35
Masonry,Thin Set & Grout,Micro Milling Sanded Grout 5lb White,35
Steel,Reinforcing Bar,¼” Steel Reinforcing Bar,16.00
Cordage & Chains,Chains,"Toolcraft Galvanized  Steel Chain 1ft 5/32""",7
Cordage & Chains,Chains,"Toolcraft Galvanized  Steel Chain 1ft 3/16""",8
Cordage & Chains,Chains,"Toolcraft Galvanized  Steel Chain 1ft 1/4""",20
Cordage & Chains,Chains,"Toolcraft Galvanized  Steel Chain 1ft 5/16""",22
Cordage & Chains,Chains,"Toolcraft Galvanized  Steel Chain 1ft 3/8""",24
Paint,,Rkg3 Oil Paint Thinners 500ml,12
Paint,,Rkg3 Oil Paint Thinners 1L,18
Paint,,Rkg3 Oil Paint Thinners 1Gal,28
Paint,,Rkg3 Lacquer Thinners,15.00
Plumbing,PVC Elbows,"CPVC 45° Degree Elbows ½""",3
Plumbing,PVC Elbows,"CPVC 45° Degree Elbows ¾""",4
Plumbing,PVC Pipe,½” PVC Pipe Regular Schedule,27
Plumbing,PVC Pipe,½” PVC Pipe Schedule 40,45
Welding & Fabrication,Welding Rods,Cenmet Welding Electrodes 12g E6013,99.00
Tools,Hammers,Total 48oz Ball Peen Hammer,80.00
Tools,Hammers,Total 16oz Claw Hammer,55.00
Tools,Hammers,Total 1500g Stoning Hammer,69.00
Tools,Hammers,Toolcraft 24oz Ball Peen Hammer,75.00
Tools,Hammers,Tolsen 20oz Claw Hammer,80.00
Masonry,Masonry Tools,Tolsen 4″x9″ Foam Trowel,48.00
Tools,Levels,Tolsen 32″ Heavy Duty Magnetic Level,130.00
Tools,Levels,Tolsen 16″ Heavy Duty Magnetic Level,95.00
Tools,Hammers,Tolsen 2LB Sledge Hammer,75.00
Tools,Hammers,Stanley 20oz Claw Hammer (Wood Handle),75.00
Tools,Hammers,Stanley 20oz Claw Hammer (Steel Handle),115.00
Tools,Plumb Bob,Stanley 8oz Brass Plumb Bob,120.00
Tools,Hammers,Stanley 40oz Ball Peen Hammer,90.00
Tools,Hammers,Stanley 2LB Sledge Hammer,85.00
Tools,Hammers,Stanley 20oz Rubber Hammer,75.00
Masonry,Masonry Tools,Sonu ⅜”x¼” Knotching Trowel,45.00
Masonry,Masonry Tools,Skyer ½” Knotch Trowel,45.00
Masonry,Masonry Tools,SJ Mortar Master 11″ Trowel,55.00
Masonry,Masonry Tools,SJ Mortar Master 10″ Trowel,50.00
Tools,Files,Nicholson 8″ Triangular File,55.00
Tools,Files,Martindale 8″ x 5/32″ Chain Saw File,19.00
Tools,Files,Marigold 8″ Triangle File,25.00
Tools,Files,Marigold 8″ Round File,28.00
Tools,Files,Marigold File 8″ Half Round,30.00
Tools,Files,Marigold 6″ Round File,20.00
Tools,Hand Saws,Lenox 12″ Light Duty Hacksaw,140.00
Cordage & Chains,Binders,Ingco Ratchet Straps 3Tx10M,150.00
Tools,Files,Imacasa 10″ Round File,19.00
Masonry,Masonry Tools,Hunter 8″ Trowel,35.00
Masonry,Masonry Tools,G-Worx Drywall Hand Sander,28.00
Masonry,Masonry Tools,Do-It 9 ½”x4″ Rubber Grout Float,55.00
Tools,Hammers,Tolsen 1500g Stoning Hammer,95.00
Tools,Hammers,Total Industrial 20oz Claw Hammer,140.00
